id,short_name,overall,potential,value_eur,wage_eur,height_cm,weight_kg,club_name,league_level,club_jersey_number,club_contract_valid_until,nationality_name,weak_foot,skill_moves,international_reputation,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_speed,position,position_grouped,league_country,height_weight_ratio,age,preferred_foot_Left,preferred_foot_Right,real_face_No,real_face_Yes,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium
188545,R. Lewandowski,92,92,119500000.0,270000,185,81,FC Bayern München,1,9,2023,Poland,4,4,5,197200000.0,78.0,92.0,79.0,86.0,44.0,82.0,71,95,90,85,89,85,79,85,70,88,77,79,77,93,82,90,85,76,86,87,81,49,95,81,90,88,35,42,19,,ST,A_ST,Germany,2.2839506172839505,33,False,True,False,True,False,False,True,False,False,False,False,False,False
254902,K. Sento,65,66,825000.0,1000,170,62,Sagan Tosu,1,44,2022,Japan,4,3,1,1100000.0,62.0,63.0,67.0,65.0,53.0,53.0,65,62,44,68,59,63,62,60,67,64,66,59,72,61,82,66,67,65,45,67,53,56,63,68,56,66,52,56,50,,LCM,M_LCM,Japan,2.7419354838709675,26,False,True,True,False,False,False,True,False,False,False,False,False,False
237188,N. Bishop,63,77,1000000.0,9000,185,72,Mansfield Town,4,1,2022,England,3,1,1,,,,,,,,13,6,13,25,9,16,10,13,26,22,17,25,33,50,49,45,61,25,42,9,26,12,6,31,16,37,15,13,12,20.0,GK,G_GK,England,2.5694444444444446,21,False,True,True,False,False,False,False,False,False,False,False,False,True
237257,J. Yueill,71,75,2700000.0,5000,178,74,San Jose Earthquakes,1,14,2021,United States,2,3,1,4100000.0,60.0,60.0,70.0,69.0,63.0,72.0,58,53,56,74,68,67,65,60,76,71,64,56,67,73,68,73,51,85,69,61,69,62,61,73,56,74,63,68,58,,CAM,M_CAM,USA,2.4054054054054053,24,False,True,True,False,True,False,False,False,False,False,False,False,False
192774,K. Manolas,83,83,30000000.0,80000,189,83,Napoli,1,44,2024,Greece,2,2,3,51000000.0,81.0,25.0,44.0,62.0,85.0,81.0,27,25,80,65,16,54,30,10,61,66,77,84,70,81,60,40,91,69,83,12,86,86,25,22,26,83,85,85,87,,RCB,D_RCB,Italy,2.2771084337349397,30,False,True,False,True,False,False,False,False,False,True,False,False,False
248052,R. Fernández,64,75,1300000.0,500,173,73,Club Bolívar,1,21,2021,Bolivia,2,2,1,3100000.0,60.0,32.0,53.0,50.0,61.0,60.0,62,32,44,59,25,51,51,29,59,38,64,56,62,56,85,30,63,87,51,29,50,65,47,34,37,45,55,68,67,,LB,D_LB,Bolivia,2.3698630136986303,22,True,False,True,False,False,False,False,False,False,False,False,False,True
201377,J. Murillo,77,78,9500000.0,20000,184,78,RC Celta de Vigo,1,3,2022,Colombia,3,2,2,,73.0,40.0,59.0,64.0,77.0,78.0,56,37,75,67,54,58,38,26,66,63,71,74,76,73,70,68,88,69,78,13,88,79,45,58,46,75,73,80,78,,LCB,D_LCB,Spain,2.358974358974359,29,False,True,False,True,False,False,False,False,False,False,True,False,False
237185,J. Davies,61,67,525000.0,500,168,64,Wrexham AFC,5,7,2022,Wales,3,3,1,1200000.0,73.0,58.0,61.0,63.0,54.0,60.0,58,56,45,62,48,61,61,64,59,60,74,73,79,58,83,63,65,78,50,59,61,53,59,61,57,55,55,56,52,,LCM,M_LCM,England,2.625,23,True,False,True,False,False,False,True,False,False,False,False,False,False
226637,Rubén Duarte,77,82,14500000.0,22000,180,75,Deportivo Alavés,1,3,2023,Spain,2,2,1,33000000.0,66.0,36.0,65.0,67.0,77.0,69.0,76,28,75,77,34,64,60,62,65,73,68,64,64,73,65,51,60,68,70,33,70,74,54,37,40,64,78,79,80,,LB,D_LB,Spain,2.4,25,True,False,False,True,False,False,False,False,False,False,False,False,True
173654,P. McGowan,64,64,350000.0,2000,170,65,Dundee FC,1,10,2022,Scotland,3,3,1,613000.0,72.0,62.0,63.0,71.0,53.0,60.0,59,63,62,65,55,67,69,62,62,70,71,73,89,63,87,61,85,79,43,64,73,50,62,64,64,67,58,53,32,,LW,A_LW,Scotland,2.6153846153846154,33,False,True,True,False,False,False,True,False,False,False,False,False,False
214730,I. González,69,69,750000.0,2000,187,80,CD Antofagasta,1,1,2022,Chile,3,1,1,1000000.0,,,,,,,13,11,17,28,10,14,16,11,26,16,48,48,37,65,48,46,57,41,70,11,45,20,12,18,17,61,19,15,18,48.0,GK,G_GK,Chile,2.3375,31,False,True,True,False,False,False,False,False,False,False,False,False,True
203615,T. Kainz,67,68,975000.0,3000,174,68,TSV Egger Glas Hartberg,1,23,2024,Austria,3,2,1,1500000.0,61.0,58.0,66.0,62.0,65.0,68.0,65,53,53,65,53,58,63,64,68,63,68,55,71,63,75,68,80,86,58,61,66,68,56,67,48,63,66,65,63,,RDM,M_RDM,Austria,2.5588235294117645,28,False,True,True,False,False,False,False,False,False,False,False,False,True
163761,C. Davies,70,70,275000.0,6000,188,76,Derby County,2,33,2022,England,3,2,2,523000.0,45.0,36.0,45.0,53.0,72.0,63.0,25,32,73,60,33,42,26,25,58,63,46,44,54,66,50,49,75,35,75,34,65,75,42,40,33,70,74,70,69,,LCB,D_LCB,England,2.473684210526316,36,False,True,False,True,False,False,False,False,False,False,True,False,False
231685,R. Pierre-Gabriel,73,78,4300000.0,16000,177,80,Stade Brestois 29,1,18,2022,France,3,3,1,,76.0,48.0,60.0,69.0,71.0,72.0,68,41,62,67,43,69,60,35,51,69,73,78,69,69,73,57,89,73,73,53,65,70,58,54,56,65,72,74,71,,RB,D_RB,France,2.2125,23,False,True,True,False,False,False,False,False,False,False,False,False,True
232253,Lucas Fernandes,68,68,1300000.0,3000,174,65,Hokkaido Consadole Sapporo,1,7,2022,Brazil,2,3,1,1600000.0,84.0,61.0,61.0,72.0,38.0,60.0,66,61,46,56,66,72,59,60,61,68,87,82,86,63,74,64,60,64,57,57,62,16,66,64,63,71,48,41,36,,RM,M_RM,Japan,2.6769230769230767,27,False,True,True,False,False,False,True,False,False,False,False,False,False
221306,M. Barrios,74,74,4100000.0,8000,162,65,Colorado Rapids,1,12,2021,Colombia,2,3,1,6200000.0,92.0,65.0,69.0,76.0,43.0,51.0,72,63,49,71,69,76,64,65,58,70,94,90,92,69,94,74,65,78,36,59,52,49,67,73,59,74,54,31,25,,RM,M_RM,USA,2.4923076923076923,30,False,True,False,True,False,True,False,False,False,False,False,False,False
193564,M. Álvarez,66,66,850000.0,4000,178,80,Cracovia,1,9,2023,Germany,3,3,1,1100000.0,62.0,68.0,66.0,67.0,33.0,69.0,62,67,53,67,65,64,63,66,62,67,65,59,72,68,82,73,59,55,82,65,58,33,64,71,71,73,35,28,20,,ST,A_ST,Poland,2.225,29,False,True,True,False,False,False,False,False,False,False,False,False,True
242335,C. Cándido,71,74,2300000.0,800,174,65,Club Nacional de Football,1,38,2022,Uruguay,3,3,1,5200000.0,85.0,53.0,64.0,66.0,67.0,52.0,73,60,70,72,30,68,63,58,64,64,84,85,76,52,70,49,60,68,43,45,50,63,61,44,51,53,66,69,68,,LB,D_LB,Uruguay,2.6769230769230767,26,True,False,True,False,False,False,True,False,False,False,False,False,False
233791,A. Maksimenko,74,81,7000000.0,26000,187,82,Spartak Moskva,1,98,2023,Russia,3,1,1,12600000.0,,,,,,,12,6,11,17,6,14,13,13,27,16,45,51,24,68,38,50,60,23,58,6,28,6,8,35,13,22,19,12,12,47.0,GK,G_GK,Russia,2.2804878048780486,23,True,False,True,False,False,False,False,False,False,False,False,False,True
197604,P. Jiménez,68,68,400000.0,500,176,67,Club Atlético Nacional Potosí,1,10,2021,Costa Rica,2,3,1,860000.0,71.0,60.0,64.0,70.0,39.0,49.0,70,60,44,64,44,80,48,67,53,63,71,71,71,67,53,65,52,70,41,63,42,39,60,67,42,49,41,37,37,,LW,A_LW,Bolivia,2.626865671641791,37,False,True,True,False,False,False,False,False,False,False,False,False,True
206485,R. Camacho,69,69,1100000.0,4000,185,79,Club de Foot Montréal,1,4,2021,France,2,2,1,1600000.0,38.0,42.0,62.0,57.0,67.0,78.0,49,34,68,71,40,57,58,30,70,65,39,38,32,64,51,60,65,74,80,36,79,69,48,60,64,60,68,66,65,,CB,D_CB,USA,2.3417721518987342,30,False,True,True,False,False,False,False,False,False,False,True,False,False
215135,L. Sigali,75,75,1800000.0,17000,181,74,Racing Club,1,30,2022,Argentina,3,2,1,2700000.0,66.0,45.0,49.0,60.0,76.0,74.0,41,45,77,65,31,57,31,35,51,63,67,65,59,73,61,65,90,55,79,27,82,75,49,35,55,65,76,76,74,,RCB,D_RCB,Argentina,2.445945945945946,34,False,True,False,True,True,False,False,False,False,False,False,False,False
216283,Danilo,75,75,4900000.0,22000,170,72,VfL Bochum 1848,1,3,2024,Brazil,3,3,1,8800000.0,73.0,59.0,66.0,75.0,73.0,69.0,70,54,60,70,53,74,62,49,68,74,77,69,84,74,86,68,80,70,65,67,74,74,64,58,42,68,74,76,75,,LB,D_LB,Germany,2.361111111111111,29,True,False,True,False,True,False,False,False,False,False,False,False,False
173891,L. Akins,65,65,575000.0,2000,185,79,Burton Albion,3,10,2022,England,3,3,1,1000000.0,73.0,64.0,59.0,64.0,59.0,79.0,63,64,58,61,54,64,58,54,56,63,75,72,72,61,68,69,78,84,80,63,72,60,63,55,60,62,59,59,58,,LM,M_LM,England,2.3417721518987342,32,False,True,True,False,True,False,False,False,False,False,False,False,False
230358,Tramontinaldo,73,73,3100000.0,11000,175,71,Club Athletico Paranaense,1,10,2024,Brazil,3,2,1,5900000.0,66.0,50.0,70.0,67.0,72.0,59.0,76,45,69,74,55,61,61,62,71,72,63,68,75,71,76,53,62,64,59,51,54,59,51,61,63,64,74,77,75,,RM,M_RM,Brazil,2.464788732394366,25,False,True,True,False,False,False,False,False,False,False,False,False,True
205188,R. Alioui,69,69,1400000.0,12000,186,82,KV Kortrijk,1,88,2022,Morocco,3,3,1,,67.0,69.0,63.0,68.0,34.0,61.0,58,72,67,69,61,69,63,74,46,70,65,69,69,69,43,67,74,57,67,69,49,37,72,67,55,69,41,20,12,,RS,A_RS,Belgium,2.268292682926829,29,False,True,True,False,False,False,False,False,False,False,False,True,False
220815,J. Narváez,72,75,3100000.0,9000,180,76,Real Zaragoza,2,7,2023,Colombia,3,3,1,5200000.0,78.0,73.0,66.0,74.0,55.0,67.0,65,72,67,70,61,75,67,42,68,74,77,79,74,63,76,76,69,66,74,76,49,58,68,65,69,66,43,61,52,,LS,A_LS,Spain,2.3684210526315788,26,False,True,True,False,False,True,False,False,False,False,False,False,False
203747,Héctor Bellerín,78,81,17000000.0,69000,178,74,Real Betis Balompié,1,12,2022,Spain,2,3,3,,83.0,51.0,69.0,77.0,73.0,65.0,74,52,60,76,41,77,63,50,59,77,82,84,78,76,77,52,64,75,58,43,72,76,67,66,62,70,74,74,76,,RB,D_RB,Spain,2.4054054054054053,26,False,True,False,True,False,True,False,False,False,False,False,False,False
191390,F. N'Sakala,71,71,1600000.0,23000,178,80,Beşiktaş JK,1,21,2022,Congo DR,2,2,1,3000000.0,83.0,45.0,66.0,72.0,64.0,77.0,65,37,59,72,41,73,55,50,63,69,84,83,78,64,78,45,87,88,74,58,68,69,67,64,55,66,61,67,62,,LB,D_LB,Turkey,2.225,31,True,False,True,False,False,False,True,False,False,False,False,False,False
248307,M. Yasir,56,65,325000.0,500,170,68,Hyderabad FC,1,10,2023,India,3,2,1,504000.0,73.0,42.0,49.0,59.0,30.0,54.0,45,45,40,55,35,58,39,37,49,53,72,73,85,48,83,42,44,66,53,40,46,23,49,50,25,42,29,32,31,,CAM,M_CAM,India,2.5,23,True,False,True,False,False,False,True,False,False,False,False,False,False
202107,A. Morales,72,72,1600000.0,6000,183,77,New York City FC,1,7,2023,United States,3,3,1,2400000.0,60.0,58.0,67.0,67.0,66.0,80.0,61,53,55,71,49,64,64,53,68,70,64,57,71,70,71,70,75,83,78,63,83,69,60,67,45,67,68,66,67,,RDM,M_RDM,USA,2.3766233766233764,31,False,True,False,True,False,False,False,False,False,False,True,False,False
232636,R. Hatsuse,66,71,1200000.0,2000,175,64,Vissel Kobe,1,19,2022,Japan,4,2,1,1700000.0,73.0,32.0,56.0,60.0,62.0,60.0,61,28,56,61,30,57,36,34,53,62,70,76,59,62,73,37,76,69,56,30,56,62,56,56,33,53,61,63,65,,LB,D_LB,Japan,2.734375,24,False,True,True,False,False,False,False,False,False,False,False,False,True
228188,P. Kotal,63,63,475000.0,800,179,75,ATK Mohun Bagan FC,1,20,2022,India,3,2,1,641000.0,72.0,39.0,48.0,53.0,60.0,76.0,51,37,59,52,36,49,43,40,47,50,70,74,69,55,72,45,67,90,70,37,74,63,48,43,43,55,58,60,59,,RCB,D_RCB,India,2.3866666666666667,28,False,True,True,False,False,False,False,True,False,False,False,False,False
185068,J. Russell,75,75,4700000.0,10000,178,76,Sporting Kansas City,1,7,2021,Scotland,3,3,1,7100000.0,77.0,73.0,70.0,77.0,50.0,79.0,76,73,68,67,62,79,72,58,66,75,77,77,78,74,76,78,80,84,76,72,79,52,76,76,66,67,42,56,38,,RW,A_RW,USA,2.3421052631578947,31,True,False,False,True,False,False,True,False,False,False,False,False,False
216381,J. Zimmer,68,68,1300000.0,3000,171,72,1. FC Kaiserslautern,3,8,2024,Germany,3,2,1,1900000.0,81.0,59.0,62.0,70.0,60.0,73.0,70,54,40,66,49,68,62,39,55,67,81,81,84,66,90,76,76,86,67,62,70,62,59,58,42,64,61,63,64,,RM,M_RM,Germany,2.375,27,False,True,False,True,False,False,False,False,False,False,False,False,True
228151,J. Cullen,72,75,2800000.0,14000,175,70,RSC Anderlecht,1,8,2023,Republic of Ireland,3,3,1,4400000.0,69.0,55.0,71.0,71.0,68.0,67.0,69,50,50,74,48,68,63,55,71,73,72,67,72,71,77,61,70,80,57,60,73,73,59,72,58,68,66,71,69,,RDM,M_RDM,Belgium,2.5,25,False,True,False,True,False,False,False,False,False,False,True,False,False
246169,Roberto López,70,80,3600000.0,3000,179,70,Real Sociedad B,2,10,2025,Spain,2,3,1,6300000.0,60.0,70.0,71.0,71.0,16.0,57.0,63,71,21,75,48,72,64,75,70,73,57,62,66,63,74,69,43,58,67,76,35,18,66,71,68,70,15,13,15,,RCM,M_RCM,Spain,2.557142857142857,21,True,False,True,False,False,False,False,False,False,False,False,False,True
215049,D. Pérez,70,70,1100000.0,6000,168,65,Godoy Cruz,1,15,2021,Argentina,3,3,1,1700000.0,76.0,52.0,59.0,68.0,64.0,70.0,62,44,58,68,46,66,49,47,59,65,79,74,83,70,84,69,87,82,58,53,80,63,57,47,48,58,65,65,70,,LB,D_LB,Argentina,2.5846153846153848,32,True,False,True,False,False,False,False,False,False,False,False,False,True
236072,Daniel Mestrança,69,69,1400000.0,6000,185,74,Atlético Clube Goianiense,1,11,2024,Brazil,2,2,1,2700000.0,62.0,47.0,59.0,64.0,69.0,68.0,60,41,70,64,47,61,65,55,58,65,66,59,63,71,60,57,70,65,71,52,66,75,49,47,48,80,64,68,73,,LM,M_LM,Brazil,2.5,25,True,False,True,False,False,False,False,False,False,False,False,False,True
193027,D. Lizio,69,69,1100000.0,600,168,62,Club Deportivo Jorge Wilstermann,1,30,2021,Bolivia,3,4,1,2400000.0,71.0,58.0,61.0,75.0,35.0,58.0,72,61,34,62,43,80,51,68,60,73,70,72,75,65,83,54,56,71,58,57,42,30,62,52,71,50,55,22,22,,LF,A_LF,Bolivia,2.7096774193548385,32,False,True,True,False,False,True,False,False,False,False,False,False,False
236699,S. Lukić,75,80,8500000.0,33000,183,77,Torino F.C.,1,10,2023,Serbia,3,3,1,15100000.0,64.0,63.0,75.0,77.0,69.0,68.0,66,59,58,80,68,79,72,68,77,81,65,63,65,73,73,68,63,69,69,64,64,67,68,76,66,76,69,72,71,,LCM,M_LCM,Italy,2.3766233766233764,25,False,True,False,True,False,False,False,False,False,False,False,False,True
199170,B. Dabo,71,71,1800000.0,10000,186,81,Çaykur Rizespor,1,14,2024,Burkina Faso,3,4,1,3600000.0,61.0,67.0,69.0,73.0,72.0,77.0,64,62,70,74,60,74,62,58,71,74,63,59,70,68,69,78,82,73,77,69,80,72,70,68,62,72,71,73,72,,CAM,M_CAM,Turkey,2.2962962962962963,29,False,True,True,False,True,False,False,False,False,False,False,False,False
231510,M. Watson,60,65,325000.0,600,186,82,Mjällby AIF,1,4,2021,Sweden,3,2,1,431000.0,54.0,25.0,41.0,41.0,60.0,66.0,25,21,53,54,23,36,31,21,51,42,53,54,46,58,53,35,75,57,71,24,63,60,21,33,29,42,62,60,57,,CB,D_CB,Sweden,2.268292682926829,25,False,True,True,False,False,False,False,False,False,False,True,False,False
214319,F. Rodríguez,66,66,300000.0,700,186,78,Deportivo Pasto,1,28,2026,Colombia,3,2,1,405000.0,43.0,37.0,53.0,51.0,68.0,73.0,42,32,72,60,33,44,38,37,70,55,34,51,56,66,52,49,52,70,79,35,65,70,39,47,43,61,68,67,66,,RCB,D_RCB,Colombia,2.3846153846153846,34,False,True,True,False,False,False,False,True,False,False,False,False,False
213573,M. Gersbeck,72,74,2200000.0,9000,187,83,Karlsruher SC,2,35,2023,Germany,3,1,1,3600000.0,,,,,,,18,17,15,45,19,22,14,13,40,24,41,43,39,69,52,46,64,36,57,16,36,23,15,35,24,54,14,16,15,42.0,GK,G_GK,Germany,2.253012048192771,26,True,False,True,False,False,False,False,False,False,False,False,False,True
241200,D. Stynes,58,66,450000.0,950,184,70,Perth Glory,1,24,2023,Australia,4,3,1,653000.0,74.0,43.0,53.0,60.0,37.0,56.0,54,41,44,55,38,60,63,61,45,60,75,74,70,54,59,49,59,55,64,38,35,32,57,51,48,56,33,39,41,,LM,M_LM,Australia,2.6285714285714286,23,False,True,True,False,False,False,True,False,False,False,False,False,False
221994,Núrio Fortuna,70,73,1800000.0,11000,177,73,KAA Gent,1,25,2024,Angola,2,3,1,2800000.0,82.0,61.0,64.0,70.0,69.0,71.0,63,53,68,68,68,69,58,48,65,71,83,81,72,69,73,73,88,73,68,66,74,71,62,63,52,70,70,69,67,,LM,M_LM,Belgium,2.4246575342465753,26,True,False,True,False,False,False,True,False,False,False,False,False,False
242913,Luo Hao,59,64,300000.0,2000,188,74,Chongqing Liangjiang Athletic,1,4,2022,China PR,2,2,1,488000.0,54.0,32.0,45.0,43.0,59.0,67.0,40,25,55,53,36,40,31,30,48,45,57,51,45,51,52,43,74,64,70,30,61,55,42,43,40,45,68,55,55,,CM,M_CM,China,2.5405405405405403,26,False,True,True,False,False,False,False,False,False,False,False,False,True
252066,F. Azaz,63,74,1000000.0,9000,185,73,Newport County,4,18,2022,England,3,3,1,,73.0,57.0,63.0,66.0,54.0,64.0,58,55,52,65,56,64,62,55,65,65,70,75,74,57,76,64,51,70,66,56,56,54,60,64,53,68,53,55,53,,LW,A_LW,England,2.5342465753424657,21,False,True,True,False,False,False,False,False,False,False,False,False,True
219865,J. Gustavsson,61,63,375000.0,700,174,74,Mjällby AIF,1,22,2021,Sweden,3,2,1,497000.0,62.0,43.0,54.0,57.0,57.0,68.0,44,38,50,60,47,54,45,45,56,58,60,63,59,57,73,49,51,76,66,43,66,60,52,56,43,57,61,54,52,,LCM,M_LCM,Sweden,2.3513513513513513,26,False,True,True,False,False,False,False,False,False,False,False,False,True
259905,L. Cano,65,74,1600000.0,500,167,64,Sociedad Deportiva Aucas,1,22,2025,Ecuador,3,3,1,3800000.0,67.0,61.0,59.0,66.0,49.0,57.0,55,70,39,65,40,67,33,38,57,66,66,67,60,60,70,46,55,68,57,61,45,56,64,65,48,64,39,58,50,,LW,A_LW,Ecuador,2.609375,22,True,False,True,False,False,False,True,False,False,False,False,False,False
236742,M. Doyle,59,66,450000.0,500,183,70,Drogheda United,1,14,2021,Republic of Ireland,2,2,1,788000.0,71.0,57.0,51.0,60.0,31.0,63.0,53,60,56,52,53,59,56,44,48,59,73,69,74,49,60,58,63,73,63,49,51,22,55,52,59,50,40,23,20,,LM,M_LM,Ireland,2.6142857142857143,22,False,True,True,False,False,False,False,False,False,False,False,False,True
223186,J. Thomasen,64,69,850000.0,3000,177,67,Odense Boldklub,1,14,2022,Denmark,3,2,1,1100000.0,60.0,58.0,62.0,63.0,62.0,62.0,55,56,45,68,53,62,59,49,64,63,59,60,61,61,85,66,70,76,58,57,52,63,58,60,51,62,63,67,62,,RCM,M_RCM,Denmark,2.6417910447761193,25,False,True,True,False,False,False,False,False,False,False,False,False,True
244006,Lucas Áfrico,70,72,1700000.0,5000,187,79,Estoril Praia,1,4,2023,Brazil,3,2,1,3700000.0,54.0,41.0,56.0,52.0,68.0,76.0,59,35,67,63,35,51,56,58,58,58,53,55,36,65,38,62,71,60,80,34,87,66,34,38,42,58,69,70,68,,LCB,D_LCB,Portugal,2.367088607594937,26,True,False,True,False,False,False,False,False,False,False,False,False,True
190581,U. Dávila,75,75,5500000.0,6000,172,65,Macarthur FC,1,10,2024,Mexico,4,4,1,6900000.0,76.0,75.0,72.0,78.0,45.0,69.0,68,75,65,74,71,79,73,72,70,75,77,75,84,71,88,75,69,75,69,76,61,51,68,74,78,72,43,41,33,,CAM,M_CAM,Australia,2.646153846153846,30,True,False,True,False,False,False,True,False,False,False,False,False,False
199537,J. Cuffaut,70,70,750000.0,4000,180,74,Valenciennes FC,2,14,2023,France,3,3,1,1300000.0,68.0,58.0,64.0,61.0,70.0,78.0,69,51,70,68,30,55,51,77,61,62,70,67,75,70,72,69,86,88,74,64,71,66,62,52,74,69,68,73,72,,LCB,D_LCB,France,2.4324324324324325,33,False,True,True,False,False,False,True,False,False,False,False,False,False
254309,J. Nilsson,62,63,425000.0,750,180,75,Mjällby AIF,1,9,2021,Sweden,2,2,1,563000.0,66.0,49.0,57.0,59.0,54.0,59.0,59,52,33,61,42,58,35,48,54,60,65,67,59,60,65,52,45,70,65,42,34,55,58,60,45,61,53,59,56,,RWB,D_RWB,Sweden,2.4,27,False,True,True,False,False,False,False,False,False,False,False,False,True
240262,J. Brimmer,63,68,725000.0,2000,169,68,Melbourne Victory,1,22,2022,Australia,3,3,1,961000.0,68.0,54.0,64.0,65.0,56.0,60.0,59,56,54,68,40,66,57,69,67,68,68,68,62,55,61,55,70,67,56,51,57,54,55,59,64,59,54,60,58,,RCM,M_RCM,Australia,2.485294117647059,23,False,True,True,False,False,False,False,False,False,False,False,False,True
228946,M. Svanberg,73,80,6000000.0,22000,185,77,Bologna,1,32,2023,Sweden,3,3,1,11400000.0,77.0,66.0,74.0,76.0,62.0,68.0,68,64,32,78,53,76,66,63,76,78,74,79,76,66,67,71,63,72,68,72,65,70,58,75,57,73,62,67,61,,LDM,M_LDM,Italy,2.4025974025974026,22,False,True,True,False,False,False,False,False,False,False,False,False,True
193185,S. Malone,72,72,2000000.0,11000,189,75,Millwall,2,11,2023,England,3,3,1,3800000.0,73.0,63.0,64.0,70.0,66.0,70.0,73,58,57,65,58,71,40,63,64,70,69,76,73,69,65,69,71,75,69,67,66,69,66,58,64,64,64,68,67,,LWB,D_LWB,England,2.52,30,True,False,False,True,False,False,True,False,False,False,False,False,False
252931,L. Ivanušec,75,82,11500000.0,800,175,76,Dinamo Zagreb,1,7,2026,Croatia,4,4,1,27600000.0,81.0,71.0,71.0,80.0,56.0,71.0,65,67,51,75,68,83,63,70,73,76,86,77,79,71,94,77,60,78,70,75,69,59,68,73,72,75,54,59,48,,RM,M_RM,Croatia,2.3026315789473686,22,False,True,True,False,False,False,True,False,False,False,False,False,False
223402,E. Taşdemir,69,71,1600000.0,20000,176,70,GZT Giresunspor,1,26,2022,Turkey,2,3,1,,82.0,59.0,65.0,73.0,62.0,60.0,68,57,51,64,60,74,75,65,65,72,85,80,74,66,82,68,73,65,55,55,63,65,64,59,50,66,61,64,68,,LB,D_LB,Turkey,2.5142857142857142,26,True,False,True,False,False,False,True,False,False,False,False,False,False
183254,Paulo Vinícius,72,72,425000.0,8000,186,85,FCSB (Steaua),1,55,2022,Brazil,2,2,1,595000.0,39.0,52.0,55.0,53.0,72.0,82.0,47,49,72,60,55,49,53,50,59,53,47,33,57,69,48,62,90,69,88,55,79,71,39,53,46,70,70,73,72,,RCB,D_RCB,Romania,2.1882352941176473,37,False,True,True,False,False,False,False,True,False,False,False,False,False
203439,M. Tosetti,68,68,1200000.0,11000,177,70,FC Sion,1,23,2023,Switzerland,4,3,1,1700000.0,77.0,57.0,67.0,66.0,41.0,55.0,69,57,44,68,56,65,65,58,63,68,75,79,71,60,74,56,48,66,52,56,48,41,67,71,57,56,55,32,21,,RM,M_RM,Switzerland,2.5285714285714285,29,False,True,True,False,False,False,False,False,False,False,False,False,True
260417,J. Piñuelas,65,71,1000000.0,3000,184,70,Club Atlético de San Luis,1,3,2021,Mexico,2,2,1,1900000.0,61.0,34.0,44.0,47.0,66.0,64.0,35,33,59,59,35,31,34,34,40,67,55,65,43,58,60,44,70,63,66,27,59,63,29,33,40,48,66,68,71,,RCB,D_RCB,Mexico,2.6285714285714286,23,False,True,True,False,False,False,False,False,False,True,False,False,False
232648,L. Gibson,63,68,675000.0,2000,185,71,Morecambe,3,22,2023,England,3,2,1,1200000.0,68.0,35.0,50.0,58.0,60.0,64.0,61,30,54,56,37,57,42,28,43,59,69,68,65,59,60,43,72,69,63,30,58,59,50,39,42,52,61,61,60,,LB,D_LB,England,2.6056338028169015,24,True,False,True,False,False,False,True,False,False,False,False,False,False
264069,N. Saintini,55,65,275000.0,2000,188,85,FC Sion,1,39,2023,France,2,2,1,454000.0,60.0,27.0,39.0,38.0,54.0,66.0,33,20,53,44,26,31,31,31,38,39,53,66,46,51,49,40,74,61,74,24,48,55,32,39,42,48,50,57,56,,RCB,D_RCB,Switzerland,2.211764705882353,21,False,True,True,False,False,False,False,False,False,False,False,False,True
185239,Ö. Toprak,77,77,7000000.0,13000,186,83,SV Werder Bremen,2,21,2023,Turkey,4,2,2,11200000.0,72.0,39.0,61.0,68.0,80.0,70.0,49,33,78,71,47,66,44,33,69,69,65,77,63,77,61,62,82,54,77,29,70,76,36,59,43,78,80,83,76,,LCB,D_LCB,Germany,2.2409638554216866,32,False,True,False,True,False,False,False,False,False,False,False,False,True
214038,S. Mosquera,69,72,1600000.0,1000,185,77,Club Deportes Tolima,1,16,2026,Colombia,3,2,1,2300000.0,58.0,46.0,42.0,51.0,70.0,74.0,23,32,79,53,22,45,45,72,49,58,59,58,52,58,38,75,45,53,90,61,67,63,23,26,38,63,73,69,65,,LCB,D_LCB,Colombia,2.4025974025974026,27,False,True,True,False,False,False,False,False,False,False,False,False,True
